3,5,dn,167600516,71.416656,1365.075813,2.0e-5,0.464208,0.000526,9.040436,1.756762,2.022938,0.67,0.651075,1.11,73.0,39.05,20.46,8.5,0.000472,2.5,2.5,20.46,55,10544,61,1.000794,0.000472,62.407047,139.520988,105.572056,86.978427,10.6925,4316.7,4.63688,0.012718650793650796,0.0,713.02
4,5,dn,167600516,16.835285,1344.608956,1.8e-5,0.235694,0.000263,7.054935,1.615103,1.653558,0.67,0.651075,1.44,50.82,6.19,6.95,7.6,0.00047,2.8,2.6,6.19,26,10389,173,1.004813,0.000468,241.329914,297.299287,252.677282,253.429094,10.6925,4316.7,4.63688,0.002926984126984127,0.0,713.02
4,2,dc,167654347,46.626843,1365.070767,4.1e-5,0.279761,0.001737,8.037954,0.797173,1.657178,0.77,0.714795,0.97,49.7,10.8,16.6,7.5,0.001366,1.5,1.7,10.8,101,10144,41,1.002991,0.001362,34.747504,88.163892,49.266049,55.063808,12.392,4758.0,4.6162,0.033653571428571435,0.0,6640.01
4,2,dn,167654347,105.745568,1412.39068,4.3e-5,0.317237,0.00316,9.214215,0.524613,3.414287,0.77,0.714795,12.07,52.95,15.99,9.08,7.0,0.001331,-0.2,-0.2,9.08,286,9994,10,1.004229,0.001326,60.35871,115.610999,78.655988,71.737761,12.392,4758.0,4.6162,0.0002,0.0,6640.01
0,5,dc,167654347,16.935564,1350.403746,0.00012,0.143952,0.002236,14.619471,5.639365,6.297281,0.77,0.714795,0.9,148.02,82.15,24.47,13.3,0.00152,6.5,6.7,24.47,11,10582,92,0.999021,0.001522,78.339443,230.877122,165.013823,107.32728,12.392,4758.0,4.6162,0.9123853174603176,0.9595959595959596,6640.01
1,5,dc,167654347,28.34769,1339.017331,8.6e-5,0.141738,0.002517,12.23751,4.511658,4.864182,0.77,0.714795,1.12,124.13,36.28,35.99,10.8,0.001512,4.0,4.1,35.99,47,10377,64,0.999178,0.001513,66.110442,194.399507,106.551879,106.256366,12.392,4758.0,4.6162,0.7307246031746033,0.0,6640.01
4,5,dc,167654347,95.660316,1344.936217,6.1e-5,0.573962,0.002045,10.381479,-9.483592,-5.452483,0.77,0.714795,0.84,101.25,35.96,5.96,9.9,0.001485,1.7,2.1,5.96,62,9273,86,0.99893,0.001486,68.302061,174.008386,108.717245,78.712678,12.392,4758.0,4.6162,0.022386904761904768,0.0,6640.01
4,5,dn,167654347,120.839739,1412.40508,6.8e-5,0.302099,0.004297,12.491575,-5.96099,1.75127,0.77,0.714795,6.49,144.59,17.83,22.6,11.7,0.001504,3.1,3.0,17.83,78,9921,19,1.003919,0.001498,90.888109,238.422364,111.661543,116.436277,12.392,4758.0,4.6162,0.02068452380952381,0.0,6640.01
0,2,dc,167656187,22.660437,1366.730256,4.0e-6,0.339907,4.8e-5,6.792867,2.068967,2.087125,1.38,1.40426,1.5,64.93,34.7,15.36,9.5,8.7e-5,3.6,3.7,15.36,50,9812,146,1.007225,8.6e-5,211.186558,281.104951,250.868155,231.532645,5.6801,6597.0,4.28305,0.006723412698412699,0.0,6902.01
2,2,dc,167656187,2.893058,1358.040426,4.0e-6,0.109936,3.2e-5,6.544449,1.638842,2.786032,1.38,1.40426,1.02,30.91,-2.07,13.6,6.9,8.6e-5,2.3,2.3,-2.07,15,7651,396,1.001196,8.6e-5,398.197006,435.090244,402.111126,417.77572,5.6801,6597.0,4.28305,0.004462301587301588,0.0,6902.01
4,2,dc,167656187,5.286277,1362.210112,4.0e-6,0.105726,3.6e-5,5.281691,0.584413,0.584413,1.38,1.40426,1.34,39.91,3.3,-5.89,7.3,8.4e-5,2.8,2.8,-5.89,8,6986,191,1.00274,8.4e-5,250.06336,295.221139,258.617236,249.428407,5.6801,6597.0,4.28305,0.013672222222222223,0.0,6902.01
4,2,dn,167656187,22.662267,1366.772628,3.0e-6,0.181298,8.6e-5,7.88786,1.839689,1.899034,1.38,1.40426,2.37,61.42,29.72,17.26,7.6,8.4e-5,2.1,2.2,17.26,50,7052,78,1.00738,8.3e-5,173.364496,239.144562,207.44182,194.976733,5.6801,6597.0,4.28305,0.015126190476190477,0.0,6902.01
1,5,dc,167656187,131.65721,1566.45749,5.0e-6,0.526629,0.000201,14.628498,-4.975552,0.793646,1.38,1.40426,1.39,196.55,58.1,40.2,14.1,9.5e-5,5.3,5.4,40.2,140,9574,48,1.001147,9.5e-5,59.710596,260.132684,121.681657,103.78419,5.6801,6597.0,4.28305,0.23750634920634917,0.0,6902.01
2,5,dc,167656187,18.164311,1372.536221,4.0e-6,0.426861,5.5e-5,9.493161,1.61325,2.277529,1.38,1.40426,1.28,86.96,18.56,26.2,10.2,9.5e-5,4.3,4.5,18.56,17,9480,263,1.005746,9.4e-5,329.720009,422.250864,353.847255,361.491294,5.6801,6597.0,4.28305,0.053283730158730155,0.0,6902.01
3,5,dc,167656187,17.325001,1381.166395,4.0e-6,0.51975,4.1e-5,6.935204,-0.0805,0.483,1.38,1.40426,1.16,62.61,-2.2,12.47,9.9,9.4e-5,2.5,2.5,-2.2,11,8957,337,1.002849,9.3e-5,386.44599,454.877259,390.068553,404.740366,5.6801,6597.0,4.28305,0.009782142857142857,0.0,6902.01
4,5,dc,167656187,5.931761,1358.896756,4.0e-6,0.293622,3.3e-5,7.08396,-1.061155,-0.58953,1.38,1.40426,1.22,39.27,15.4,14.09,8.5,9.3e-5,2.9,3.0,14.09,3,8428,544,1.008698,9.2e-5,655.695581,701.25995,677.39841,676.079979,5.6801,6597.0,4.28305,0.006730555555555556,0.0,6902.01
0,5,dn,167656187,50.163778,1384.570436,1.0e-5,0.250819,0.000207,12.518891,2.853401,3.738297,1.38,1.40426,81.46,1020.11,799.5,822.74,26.4,0.000109,11.4,13.4,799.5,58,9610,24,1.100371,9.9e-5,1547.766036,2571.05359,2350.442799,2373.683123,5.6801,6597.0,4.28305,0.04810515873015872,0.0,6902.01
1,5,dn,167656187,29.95547,1383.703069,6.0e-6,0.569154,0.000107,12.519753,4.666166,5.036497,1.38,1.40426,1.47,141.31,46.78,40.02,12.1,9.8e-5,3.8,3.6,40.02,23,9545,148,1.012244,9.7e-5,210.777553,357.086617,262.55961,255.797736,5.6801,6597.0,4.28305,0.037941269841269845,0.0,6902.01
2,5,dn,167656187,23.694498,1376.91099,4.0e-6,0.544973,7.5e-5,10.654642,3.921488,3.921488,1.38,1.40426,1.06,90.09,27.44,28.08,10.0,9.6e-5,2.9,3.0,27.44,16,9276,287,0.999584,9.6e-5,298.529563,394.282294,331.632727,332.270263,5.6801,6597.0,4.28305,0.03593650793650795,0.0,6902.01
4,5,dn,167656187,2.891549,1358.079738,4.0e-6,0.147469,3.1e-5,7.405832,0.276763,0.830288,1.38,1.40426,1.01,19.16,24.25,33.41,9.4,9.2e-5,2.3,2.3,19.16,3,8808,1601,1.003553,9.1e-5,1619.513983,1646.052647,1651.138277,1660.298011,5.6801,6597.0,4.28305,0.008344047619047619,0.0,6902.01
1,2,dc,167719618,97.472528,1390.153197,1.3e-5,0.292418,0.000708,8.100087,0.319262,0.5188,0.91,0.796254,1.35,62.53,24.87,25.27,8.0,0.000419,1.1,1.1,24.87,194,10661,23,1.000625,0.000419,24.380613,90.049343,52.38528,52.785715,9.0803,5280.0,4.59501,0.004775396825396826,0.0,4503.01
3,2,dc,167719618,89.33523,1361.379573,1.3e-5,0.268006,0.000619,8.436709,-1.586506,2.305722,0.91,0.796254,0.89,53.1,8.89,14.36,7.3,0.000415,1.9,2.5,8.89,182,10560,27,1.00063,0.000414,19.479618,75.87446,31.666788,37.138677,9.0803,5280.0,4.59501,0.11041706349206346,0.0,4503.01
4,2,dc,167719618,87.571468,1480.242416,1.3e-5,0.218929,0.000628,7.293701,-2.611525,-1.36055,0.91,0.796254,2.34,46.57,4.43,19.19,7.1,0.000413,0.7,0.6,4.43,189,10506,19,1.000868,0.000413,32.698972,82.211744,40.077456,54.834038,9.0803,5280.0,4.59501,0.009524206349206348,0.0,4503.01
0,2,dn,167719618,126.119589,1487.612086,1.6e-5,0.441419,0.000622,8.558956,0.539744,2.253239,0.91,0.796254,2.13,88.38,43.59,41.12,9.2,0.00043,2.6,2.3,41.12,240,10502,26,1.001602,0.00043,44.708071,136.346252,91.553641,89.088761,9.0803,5280.0,4.59501,0.005563888888888888,0.0,4503.01
1,2,dn,167719618,134.113211,1359.136811,1.7e-5,0.20117,0.000569,6.661601,-4.100148,-2.924233,0.91,0.796254,2.75,92.58,97.18,97.45,7.7,0.000427,2.2,2.6,92.58,251,10431,34,1.003718,0.000426,79.693084,175.800738,180.404146,180.670044,9.0803,5280.0,4.59501,0.013944841269841272,0.0,4503.01
2,2,dn,167719618,110.41654,1503.04515,1.4e-5,0.33125,0.001258,11.538231,0.705485,2.172574,0.91,0.796254,10.34,53.73,9.19,32.11,5.9,0.000424,0.2,0.2,9.19,155,10379,14,1.000029,0.000422,93.084585,149.458556,104.910966,127.830522,9.0803,5280.0,4.59501,0.005401587301587302,0.0,4503.01
1,5,dc,167719618,29.115725,1365.112596,1.8e-5,0.422178,0.00038,10.265842,2.376374,3.528002,0.91,0.796254,1.43,73.46,34.3,12.52,11.4,0.000462,3.9,3.7,12.52,14,10591,166,1.001423,0.00046,230.580002,309.154767,269.996678,248.212034,9.0803,5280.0,4.59501,0.018841269841269843,0.0,4503.01
2,5,dc,167719618,35.982978,1356.62123,1.8e-5,0.305855,0.000376,8.299107,0.986634,1.453286,0.91,0.796254,2.04,75.37,-2.13,12.83,9.6,0.000458,3.1,3.1,-2.13,28,10286,111,1.006733,0.000454,216.263907,296.340841,218.843425,233.800803,9.0803,5280.0,4.59501,0.011069444444444446,0.0,4503.01
1,5,dn,167719618,124.44046,1378.45809,2.1e-5,0.186661,0.00126,11.172618,-5.858916,-0.057594,0.91,0.796254,7.0,207.52,23.23,69.22,13.3,0.000466,4.8,4.8,23.23,103,10330,14,1.00388,0.000464,63.020549,273.181384,88.894458,134.879555,9.0803,5280.0,4.59501,0.09819007936507934,0.0,4503.01
3,5,dn,167719618,140.66072,1497.509192,2.2e-5,0.773634,0.000639,12.376249,-3.223761,-0.748055,0.91,0.796254,1.71,158.39,32.45,44.51,12.9,0.000456,5.0,5.7,32.45,159,10001,91,1.013194,0.000451,147.265951,310.168809,184.231447,196.283058,9.0803,5280.0,4.59501,0.09198095238095237,0.0,4503.01
4,5,dn,167719618,89.281558,1361.409836,2.5e-5,0.535689,0.000622,10.992378,2.447044,2.776645,0.91,0.796254,1.82,141.88,59.82,34.68,12.3,0.000447,4.7,4.9,34.68,74,9840,63,1.00147,0.000446,105.791744,251.818658,169.751039,144.616159,9.0803,5280.0,4.59501,0.05896904761904761,0.0,4503.01
3,2,dc,167720788,7.806947,1330.25699,5.9e-5,0.257629,0.000581,7.513436,0.427974,1.899787,1.1,1.32623,0.99,29.14,-2.0,7.11,7.0,0.001361,2.6,2.4,-2.0,3,8058,412,0.999805,0.001362,403.237539,438.400557,407.254338,416.365816,12.8603,5982.0,4.23422,0.0016011904761904763,0.0,6523.01
4,2,dc,167720788,8.005417,1335.537711,4.1e-5,0.1481,0.000586,5.266361,1.104732,1.389387,1.1,1.32623,1.36,21.59,0.83,0.38,5.6,0.001358,2.0,2.0,0.38,15,7525,161,1.002711,0.001355,212.219894,238.892816,218.133291,217.685431,12.8603,5982.0,4.23422,0.0,0.004424778761061947,6523.01
2,5,dc,167720788,0.946607,1326.568574,4.1e-5,0.089928,0.000307,6.362086,1.774698,1.980689,1.1,1.32623,1.03,1.93,-1.71,-4.95,6.1,0.001401,2.4,2.4,-4.95,3,9045,835,1.000966,0.0014,855.082484,863.742878,860.09985,856.862795,12.8603,5982.0,4.23422,0.0,0.0,6523.01
0,5,dn,167720788,7.809238,1331.113952,0.001262,0.167899,0.010356,102.511691,67.469997,67.718224,1.1,1.32623,2.34,7838.92,1498.05,1528.25,91.6,0.001406,55.7,56.1,1498.05,3,9512,210,1.016271,0.001384,479.039381,8323.303096,1982.433811,2012.636931,12.8603,5982.0,4.23422,0.9964583333333333,0.8451327433628318,6523.01
1,5,dn,167720788,0.737318,1326.14331,4.4e-5,0.044239,0.000412,7.038901,3.377169,3.411282,1.1,1.32623,1.14,20.28,-1.41,6.46,6.3,0.001381,2.7,2.6,-1.41,9,9134,557,1.003506,0.001377,626.550046,653.154158,631.462728,639.331848,12.8603,5982.0,4.23422,0.006209920634920636,0.0,6523.01
2,5,dn,167720788,0.514679,1326.285437,5.1e-5,0.083378,0.000284,7.594611,4.03315,5.819989,1.1,1.32623,1.12,-1.25,-3.52,-3.07,6.1,0.001374,2.7,2.7,-3.52,3,8019,1189,1.01492,0.001354,1329.415591,1335.246853,1332.978157,1333.42185,12.8603,5982.0,4.23422,0.0,0.0,6523.01
4,5,dn,167720788,0.664263,1326.20901,5.4e-5,0.068419,0.000347,5.879596,-0.846203,-0.745806,1.1,1.32623,0.96,7.1,9.77,8.59,5.1,0.001347,2.0,1.9,7.1,3,5080,766,1.00128,0.001345,729.869003,743.606136,746.282224,745.095555,12.8603,5982.0,4.23422,0.0,0.0,6523.01
3,2,dn,176956893,1.168144,1327.277892,2.4e-5,0.174637,0.000122,6.994435,6.46881,8.223063,1.02,3.15138,0.92,0.95,1.7,-1.31,6.4,0.000585,3.1,3.1,-1.31,3,7434,1213,0.983431,0.000595,1116.611298,1124.65748,1125.410366,1122.401103,11.4057,5720.85,3.44967,0.00016666666666666666,0.0,2184.01
2,5,dc,176956893,11.391633,1338.710577,2.3e-5,0.467057,0.00024,7.713157,0.371497,0.742994,1.02,3.15138,1.06,29.19,-0.92,-4.45,7.6,0.000614,2.7,2.8,-4.45,9,8769,416,1.002363,0.000613,435.22908,470.445254,440.342846,436.813966,11.4057,5720.85,3.44967,0.005673015873015873,0.0,2184.01
0,5,dn,176956893,6.906853,1332.133314,0.000249,0.259007,0.001387,43.571527,16.755017,17.046559,1.02,3.15138,1.16,1479.02,397.06,743.81,43.0,0.000626,23.3,22.9,397.06,7,9454,422,1.006478,0.000622,482.353549,1967.42291,885.460487,1232.209299,11.4057,5720.85,3.44967,0.9968257936507937,0.9122401847575058,2184.01
1,5,dn,176956893,96.41479,1370.729065,3.2e-5,0.771318,0.000852,10.630779,-5.596705,-2.344916,1.02,3.15138,1.86,111.27,24.3,30.02,10.9,0.000617,3.6,3.2,24.3,28,8692,67,1.008304,0.000612,115.124506,230.604163,143.625841,149.34796,11.4057,5720.85,3.44967,0.010261507936507938,0.0,2184.01
2,5,dn,176956893,2.33547,1328.441198,2.2e-5,0.235883,0.000155,7.544834,-1.312828,-0.820518,1.02,3.15138,1.1,3.91,11.03,-9.14,6.7,0.00061,3.1,3.1,-9.14,3,8567,1160,1.014128,0.000602,1269.9449,1280.912425,1288.032072,1267.861612,11.4057,5720.85,3.44967,0.021550000000000003,0.0,2184.01
3,5,dn,176956893,2.280174,1327.210719,2.3e-5,0.307824,0.000123,6.391038,-5.509317,-3.315341,1.02,3.15138,0.92,3.58,5.07,7.41,7.1,0.0006,2.7,2.7,3.58,2,6818,981,0.993317,0.000604,893.779274,904.248792,905.73402,908.08223,11.4057,5720.85,3.44967,0.0012396825396825397,0.0,2184.01
2,2,dc,177077336,26.412193,1374.913115,1.8e-5,0.211298,0.000431,6.571345,1.155201,1.634486,0.8,0.756336,1.82,43.49,13.4,25.27,7.3,0.000518,2.2,2.1,13.4,48,8432,61,1.003326,0.000516,101.914946,149.519409,119.425881,131.291295,10.0686,4907.96,4.58373,0.004566666666666667,0.0,723.01
3,2,dc,177077336,28.90507,1366.400483,1.7e-5,0.144525,0.00085,9.060141,3.95106,4.844873,0.8,0.756336,2.09,43.87,3.83,13.33,6.1,0.000515,1.0,1.0,3.83,59,8297,33,1.002928,0.000513,58.410405,105.773694,65.739763,75.232904,10.0686,4907.96,4.58373,0.012022222222222224,0.0,723.01
4,2,dc,177077336,1.417951,1356.769109,1.5e-5,0.066644,0.000168,6.473389,4.903743,4.903743,0.8,0.756336,0.98,17.29,2.21,1.96,5.5,0.000512,2.3,2.3,1.96,4,8230,472,1.000464,0.000512,456.727362,480.175928,465.095476,464.842101,10.0686,4907.96,4.58373,0.0,0.8915929203539823,723.01
0,2,dn,177077336,2.198278,1357.454714,2.1e-5,0.113211,0.000151,6.377345,1.594303,1.649482,0.8,0.756336,1.15,20.24,8.19,2.94,7.0,0.000528,2.5,2.5,2.94,4,9174,585,1.008233,0.000523,669.06633,695.675355,683.632015,678.382486,10.0686,4907.96,4.58373,0.001,0.0,723.01
3,2,dn,177077336,30.987366,1363.885667,1.6e-5,0.263393,0.000388,6.998343,1.64836,1.783673,0.8,0.756336,2.12,37.24,6.54,7.74,7.1,0.000512,2.5,2.4,6.54,65,7403,78,1.00926,0.000507,154.64864,196.240762,165.541504,166.750171,10.0686,4907.96,4.58373,0.0002,0.0,723.01
4,2,dn,177077336,25.280319,1377.303394,1.6e-5,0.240163,0.000554,7.522721,2.219121,3.742305,0.8,0.756336,1.48,37.4,2.94,8.1,6.1,0.000505,0.8,0.8,2.94,46,7246,58,1.001906,0.000504,78.541533,119.997473,85.544987,90.69889,10.0686,4907.96,4.58373,0.000942857142857143,0.0,723.01
0,5,dc,177077336,51.935155,1436.084934,2.7e-5,0.519352,0.000541,10.136555,1.526091,1.794336,0.8,0.756336,1.31,89.99,28.53,9.25,9.8,0.000561,3.1,2.9,9.25,48,9343,165,1.002005,0.00056,209.002794,304.094337,242.641285,223.35379,10.0686,4907.96,4.58373,0.012765476190476192,0.0,723.01
1,5,dc,177077336,52.842534,1375.028793,2.5e-5,0.502004,0.00083,11.836856,2.45986,4.302265,0.8,0.756336,1.46,77.4,40.02,21.77,8.5,0.000557,1.7,1.7,21.77,70,9130,52,1.00309,0.000555,68.470328,149.825074,112.441918,94.187422,10.0686,4907.96,4.58373,0.0020523809523809522,0.0,723.01
1,5,dn,177077336,19.735485,1362.202365,2.8e-5,0.276297,0.000462,9.067251,1.123236,3.172215,0.8,0.756336,1.62,69.97,45.48,13.47,10.0,0.000563,3.0,2.8,13.47,17,9147,126,1.009918,0.000557,195.604857,270.407431,245.923086,213.909015,10.0686,4907.96,4.58373,0.012989285714285717,0.0,723.01
2,5,dn,177077336,23.121284,1372.502551,2.9e-5,0.369941,0.000434,8.844152,3.420262,3.760667,0.8,0.756336,1.42,80.0,12.38,4.76,9.6,0.000554,4.0,3.9,4.76,14,8894,184,1.005067,0.000551,254.339967,339.554856,271.93893,264.316202,10.0686,4907.96,4.58373,0.014463095238095238,0.0,723.01
4,2,dc,177079323,0.895403,1326.720465,3.0e-5,0.085063,0.000213,6.248799,1.575886,1.885897,1.34,1.97616,1.04,5.95,-0.52,-3.81,6.0,0.000767,2.3,2.3,-3.81,3,5354,520,1.001909,0.000765,537.802443,550.004677,543.531382,540.25009,11.895,6510.29,3.97353,0.0,0.0,2353.01
1,2,dn,177079323,5.751698,1331.663419,5.0e-5,0.135165,0.000525,10.036897,3.214994,3.318228,1.34,1.97616,1.01,72.11,8.51,10.08,9.0,0.00076,4.3,4.2,8.51,27,8227,179,0.997388,0.000762,175.171384,252.464167,188.866041,190.439746,11.895,6510.29,3.97353,0.353634523809524,0.5179282868525896,2353.01
4,2,dn,177079323,54.726826,1381.058827,3.2e-5,0.875629,0.00073,5.606721,-3.429662,-0.407722,1.34,1.97616,1.03,40.14,17.22,11.41,6.9,0.000759,0.8,0.8,11.41,39,4864,34,1.002071,0.000758,29.777204,73.446925,50.520914,44.716921,11.895,6510.29,3.97353,0.023203174603174608,0.0,2353.01
0,5,dc,177079323,1.502599,1327.814485,8.7e-5,0.157022,0.000383,15.657724,0.353755,2.407384,1.34,1.97616,0.99,15.77,607.15,505.83,27.4,0.000814,0.0,0.0,15.77,2,10694,7637,0.990624,0.000822,7558.444365,7583.154451,8174.533465,8073.211011,11.895,6510.29,3.97353,0.0002,0.0,2353.01
3,5,dc,177079323,1.503261,1326.044781,3.7e-5,0.152581,0.000208,6.974482,-7.091636,-1.827293,1.34,1.97616,1.01,-0.67,-5.97,-4.81,7.0,0.000807,2.7,2.7,-5.97,2,5900,780,1.00941,0.0008,785.38926,791.375644,786.073933,787.239303,11.895,6510.29,3.97353,0.0006,0.0,2353.01
3,5,dn,177079323,93.406447,1466.597983,4.0e-5,1.354393,0.00123,8.758731,0.412665,7.07426,1.34,1.97616,3.36,80.95,27.99,38.19,9.3,0.000798,0.2,0.2,27.99,13,5787,32,1.011319,0.000789,90.618211,175.033794,122.07353,132.271608,11.895,6510.29,3.97353,0.0006000000000000001,0.0,2353.01
4,5,dn,177079323,1.504282,1327.349445,4.7e-5,0.156445,0.000241,8.365013,-1.303656,1.078023,1.34,1.97616,0.99,2.13,5.03,-7.68,8.3,0.000785,4.8,3.9,-7.68,3,5694,843,0.997988,0.000786,832.85714,841.720672,844.622231,831.91406,11.895,6510.29,3.97353,0.0038996031746031746,0.0,2353.01
0,2,dc,177115354,3.928684,1328.455907,4.0e-5,0.064823,0.000472,10.766151,5.915062,6.011021,1.01,0.986943,0.92,85.04,15.05,34.94,10.3,0.000596,5.3,5.3,15.05,23,10288,179,0.998076,0.000597,160.022265,250.244894,180.257551,200.147595,11.5514,5668.15,4.45381,0.4693206349206349,0.5364431486880467,1226.01
1,2,dc,177115354,1.751712,1327.23224,1.6e-5,0.084958,0.000141,5.224213,1.718425,1.756612,1.01,0.986943,0.97,12.27,5.16,3.76,5.0,0.000596,2.0,2.0,3.76,4,9924,550,0.997982,0.000598,531.138988,549.722178,542.608962,541.206466,11.5514,5668.15,4.45381,0.0,0.0,1226.01
2,2,dc,177115354,2.97414,1327.408573,1.8e-5,0.055022,0.000294,6.456693,1.118552,1.461334,1.01,0.986943,0.87,25.57,-0.1,3.99,5.8,0.000596,2.0,2.0,-0.1,25,8963,177,0.998527,0.000597,150.234383,180.980049,155.310024,159.397327,11.5514,5668.15,4.45381,0.0014,0.0,1226.01
2,2,dn,177115354,1.001311,1326.362599,1.7e-5,0.050566,0.000168,5.63527,1.65823,2.155699,1.01,0.986943,0.94,6.95,-6.42,-2.34,5.1,0.000592,1.8,1.8,-6.42,3,7738,379,0.999174,0.000593,350.430486,363.319435,349.948332,354.030692,11.5514,5668.15,4.45381,0.0,0.0,1226.01
3,2,dn,177115354,0.756146,1325.706969,2.0e-5,0.050662,0.000199,7.347243,3.080155,3.540408,1.01,0.986943,0.87,12.5,-3.82,-0.06,6.2,0.000591,2.6,2.6,-3.82,3,6966,466,0.993528,0.000595,401.334223,419.977555,403.655357,407.421759,11.5514,5668.15,4.45381,0.009857936507936508,0.0,1226.01
3,5,dc,177115354,20.808402,1350.153162,2.3e-5,0.270509,0.000436,7.378601,2.234048,2.493821,1.01,0.986943,1.14,46.35,24.74,7.06,7.8,0.000614,2.9,2.8,7.06,19,9580,102,1.000826,0.000614,110.344868,161.319579,139.705353,122.030468,11.5514,5668.15,4.45381,0.0745047619047619,0.0,1226.01
4,5,dn,177115354,2.147877,1327.889759,1.9e-5,0.059067,0.000239,6.214914,1.379149,1.504526,1.01,0.986943,1.14,20.58,-0.67,2.12,5.5,0.000606,1.9,1.9,-0.67,3,9123,286,1.004219,0.000603,319.492151,345.732878,324.473666,327.264043,11.5514,5668.15,4.45381,0.0,0.03308270676691729,1226.01
2,2,dc,177162886,116.226633,1411.39812,1.8e-5,0.232453,0.000804,6.214113,-2.597231,-0.783647,0.99,1.18787,2.81,36.6,14.67,12.17,5.9,0.000648,1.6,1.7,12.17,444,10486,17,1.003193,0.000646,33.748822,73.178999,51.252845,48.747239,11.5865,5591.0,4.28416,0.0004,0.0,899.01
4,2,dc,177162886,0.562357,1325.580086,1.9e-5,0.045832,0.000128,5.777719,1.930755,2.085215,0.99,1.18787,1.03,11.41,-6.23,-0.56,5.8,0.000641,2.3,2.3,-6.23,6,10216,769,0.999107,0.000641,785.070656,803.130747,785.482725,791.158296,11.5865,5591.0,4.28416,0.0,0.0,899.01
0,2,dn,177162886,12.846016,1339.332005,0.000594,0.115614,0.00764,114.000293,87.545633,88.028859,0.99,1.18787,1.5,10721.89,2132.05,1769.55,98.0,0.000639,59.9,58.9,1769.55,3,10709,106,1.002191,0.000638,151.053998,10877.606772,2287.768562,1925.268929,11.5865,5591.0,4.28416,0.9818924603174604,0.8070175438596491,899.01
1,5,dc,177162886,123.325334,1411.458451,1.9e-5,0.369976,0.000944,6.706043,-11.247488,-2.178735,0.99,1.18787,3.61,54.89,17.3,19.8,7.6,0.000662,0.3,0.3,17.3,89,10827,20,1.003438,0.000659,54.083478,111.973041,74.375514,76.881589,11.5865,5591.0,4.28416,0.0017999999999999997,0.0,899.01
2,5,dc,177162886,64.106341,1351.009079,1.8e-5,0.256425,0.000515,5.80519,0.05327,0.479426,0.99,1.18787,1.03,42.34,9.63,10.87,6.9,0.000658,2.5,2.6,9.63,77,10782,52,0.99907,0.000658,48.26885,94.562908,61.849754,63.090568,11.5865,5591.0,4.28416,0.01372857142857143,0.0,899.01
3,5,dc,177162886,9.453391,1335.088213,1.7e-5,0.160708,0.000327,6.67111,2.326149,2.765736,0.99,1.18787,0.9,24.83,3.1,4.19,6.0,0.000657,2.4,2.5,3.1,8,10672,171,1.00241,0.000657,148.814422,178.782585,157.059171,158.150631,11.5865,5591.0,4.28416,0.002392857142857143,0.0,899.01
1,5,dn,177162886,80.235565,1370.7444,3.6e-5,0.882591,0.001456,11.835994,12.075961,12.087279,0.99,1.18787,2.55,114.56,15.78,45.6,9.9,0.000652,0.3,0.3,15.78,67,10515,33,1.002994,0.00065,71.280184,189.333128,90.561201,120.376897,11.5865,5591.0,4.28416,0.0010857142857142858,0.0,899.01
2,5,dn,177162886,46.489208,1364.958016,1.8e-5,0.348669,0.000619,6.777523,3.093606,3.221178,0.99,1.18787,2.77,45.87,16.84,5.75,6.6,0.000648,1.3,1.4,5.75,34,10448,44,1.010886,0.000641,108.21255,157.862963,128.835237,117.743487,11.5865,5591.0,4.28416,0.002101190476190476,0.0,899.01
3,5,dn,177162886,60.748899,1354.092967,1.9e-5,0.789736,0.000543,7.748769,4.205205,4.427311,0.99,1.18787,1.35,47.0,18.6,17.77,7.4,0.000639,1.5,1.4,17.77,45,10341,94,1.001337,0.000638,120.514175,172.062112,143.655489,142.823827,11.5865,5591.0,4.28416,0.0019666666666666665,0.0,899.01
3,2,dc,177254988,0.50609,1326.14319,2.8e-5,0.071612,0.000224,7.07323,0.634819,6.348189,0.68,0.687025,1.0,-0.99,-5.69,3.2,5.1,0.00096,1.7,1.7,-5.69,3,6527,1031,0.997441,0.000962,1024.31725,1030.263842,1025.5639,1034.459753,12.3813,4361.0,4.59663,0.0,0.13288789903489234,4405.02
1,2,dn,177254988,1.092916,1326.438662,3.7e-5,0.054646,0.000277,6.315098,1.943645,3.047443,0.68,0.687025,0.96,19.67,2.85,6.23,5.9,0.000927,2.3,2.3,2.85,7,8951,490,0.996549,0.00093,464.804599,490.670699,473.852685,477.231546,12.3813,4361.0,4.59663,0.0,0.546572934973638,4405.02
2,2,dn,177254988,0.806641,1326.271337,3.2e-5,0.078244,0.000226,6.875261,3.116247,3.955237,0.68,0.687025,0.97,7.97,9.27,-3.74,6.3,0.000928,3.2,3.2,-3.74,3,8075,901,0.994193,0.000933,865.674787,880.44702,881.743557,868.74079,12.3813,4361.0,4.59663,0.00016666666666666666,0.0,4405.02
0,5,dn,177254988,5.921558,1329.065672,8.3e-5,0.085863,0.00103,12.650578,6.483274,6.558374,0.68,0.687025,0.96,123.18,14.77,42.35,11.2,0.00095,5.5,5.5,14.77,35,9202,156,0.998531,0.000951,144.386967,272.616553,164.204774,191.783461,12.3813,4361.0,4.59663,0.8108484126984129,0.8616352201257862,4405.01
